t_s,f_all,f_nostatic,f_avatar,f_moving,f_moving_reassigned,f_moving_augmented
15.751503006012,0.0201841603404497,0.0193386150453615,0.0194573848890817,0.0193972467728869,0.0198382390231498,0.0193757725180302
15.8717434869739,0.0202964219549164,0.0194574295314301,0.019584870797087,0.0195319711885096,0.0199629329563989,0.0194964838103157
15.9919839679359,0.0204063731244418,0.0195742512550495,0.0197104076751414,0.019664757955067,0.0200852597254813,0.019615144096493
16.1122244488978,0.0205139683089976,0.0196893394694233,0.0198338163664424,0.0197957699975537,0.0202053751788031,0.0197320684240977
16.2324649298597,0.0206192784770133,0.0198025905207353,0.0199553564598981,0.0199248645996599,0.0203234193451622,0.0198472386541885
16.3527054108216,0.0207221386378445,0.0199141783648089,0.0200748666744688,0.0200520338459551,0.020439045765266,0.0199607058173577
16.4729458917836,0.0208227667698414,0.0200239941922729,0.0201924798655349,0.0201775352461352,0.02055234891468,0.0200724871491227
16.5931863727455,0.0209211978278822,0.0201320539257721,0.0203082113046419,0.0203009766942686,0.0206635320957502,0.0201825017749541
16.7134268537074,0.0210172360470573,0.0202386500796116,0.0204220770547841,0.0204224644573565,0.0207723284521859,0.0202909008494178
16.8336673346693,0.0211110237648565,0.0203433850899059,0.0205340466708661,0.0205421721063391,0.0208790141005991,0.0203977178224491
16.9539078156313,0.021202587694441,0.0204462215793064,0.0206440418441448,0.0206598984261568,0.0209834000065656,0.0205028004733156
17.0741482965932,0.0212917478011842,0.0205477699669545,0.0207522539590364,0.0207758928553769,0.0210857099556879,0.0206063042030371
17.1943887775551,0.0213790323129369,0.0206475924459884,0.0208585174315982,0.0208899604578833,0.0211857143289765,0.0207081538712555
17.314629258517,0.0214641612513851,0.0207459730998887,0.0209628978142202,0.0210022914088292,0.0212834622063988,0.0208084388165005
17.434869739479,0.0215472648368792,0.0208427530551062,0.0210656335664947,0.0211127208809502,0.021379175351647,0.0209072900239873
17.5551102204409,0.0216282582172177,0.0209381633277868,0.0211664365888514,0.0212212871369309,0.0214725771778641,0.0210046378449242
17.6753507014028,0.0217071754777898,0.0210320377824555,0.0212654972163795,0.0213281077793909,0.0215639147619847,0.0211005505691348
17.7955911823647,0.0217842404294138,0.0211243708227975,0.0213627395724622,0.0214329979829724,0.0216531885907497,0.0211949180038547
17.9158316633267,0.0218592258204033,0.0212154168550617,0.0214581945537059,0.0215360951317059,0.0217403529339303,0.0212878279297919
18.0360721442886,0.0219324693092588,0.0213049239354836,0.0215519144347403,0.0216375617323938,0.0218254705967887,0.0213794804728372
18.1563126252505,0.0220037840474469,0.0213931342539832,0.021644009726038,0.0217372040660901,0.0219085649341272,0.0214695672703819
18.2765531062124,0.0220732644374419,0.0214800232498213,0.0217343731378604,0.0218350720696727,0.0219896068051867,0.0215584494654343
18.3967935871743,0.0221410230044412,0.02156562500509,0.0218230619783615,0.0219313206526688,0.0220687541439809,0.0216459926530137
18.5170340681363,0.022207042572579,0.0216499247146576,0.0219101465223073,0.0220256547918475,0.0221459407630478,0.0217322773219113
18.6372745490982,0.0222713685201052,0.0217330779458414,0.0219955553699753,0.0221184416739099,0.0222213407116605,0.0218173000112893
18.7575150300601,0.0223341569421144,0.0218148566071177,0.0220794444157069,0.0222095535191755,0.0222947066520288,0.0219009820947744
18.877755511022,0.0223953692117848,0.0218955381276488,0.0221616509273116,0.0222990816718264,0.0223663571889756,0.0219834120153946
18.997995991984,0.0224549955732933,0.0219750192188124,0.0222422436156976,0.022386824608276,0.0224361763251133,0.0220647424032031
19.1182364729459,0.0225130986588387,0.0220534267222692,0.0223212725958448,0.022473012138569,0.0225043033530247,0.0221449652623058
19.2384769539078,0.0225697881402346,0.022130641358642,0.0223989073333563,0.0225575133623915,0.022570598749362,0.0222239277561958
19.3587174348697,0.0226250703219081,0.0222067769725993,0.0224749270279442,0.0226404895030314,0.0226352339618071,0.0223017389919338
19.4789579158317,0.0226790215612824,0.0222817825449878,0.0225494005153997,0.0227218443453181,0.022698205373964,0.022378447583429
19.5991983967936,0.0227315867857116,0.0223557429863619,0.0226223784173376,0.0228016217690106,0.0227595456572176,0.0224539717108307
19.7194388777555,0.0227828639509852,0.0224285699564807,0.0226939722410021,0.0228798703573771,0.0228192214930842,0.0225284198147195
19.8396793587174,0.0228329509550405,0.0225003408049053,0.0227639752266064,0.0229565380433994,0.0228774252931491,0.022601761254242
19.9599198396794,0.0228817937729783,0.0225710910970682,0.022832724439004,0.023031661116778,0.0229341225559733,0.0226739677381119
20.0801603206413,0.0229294295811137,0.0226408339712709,0.0229000470058274,0.0231052545695425,0.0229892437506523,0.0227451784712127
20.2004008016032,0.0229759418757858,0.0227094967443115,0.0229659592367719,0.0231773275888182,0.0230429529266938,0.0228152577486122
20.3206412825651,0.0230214266613532,0.0227771491742017,0.0230303764482804,0.0232479242103557,0.0230951812062217,0.022884177093124
20.4408817635271,0.0230657655110368,0.0228437919703294,0.0230933959976665,0.0233170138477863,0.0231460516812715,0.022952091191387
20.561122244489,0.0231091349260836,0.0229093616785118,0.0231549827151726,0.0233846399741688,0.0231955971377231,0.023018872422103
20.6813627254509,0.0231514429860164,0.0229739509615665,0.0232152895511167,0.0234508504419533,0.0232435856415076,0.0230845779767342
20.8016032064128,0.0231928662061394,0.0230374275583795,0.0232742357991696,0.0235155453850122,0.0232902407313816,0.0231491754830558
20.9218436873747,0.0232330685722339,0.023099950046103,0.0233318387929915,0.023578682282367,0.0233354860566155,0.0232127190375224
21.0420841683367,0.0232723586329389,0.0231614483329049,0.0233880536059758,0.0236402993849411,0.0233795061466777,0.02327520264898
21.1623246492986,0.0233106904614197,0.0232216996307986,0.0234430238312588,0.0237004042524324,0.0234221857747039,0.0233363477831217
21.2825651302605,0.0233480207617812,0.0232808858243065,0.0234966264483385,0.0237590920244703,0.0234635412953125,0.0233962923728149
21.4028056112224,0.0233844855743458,0.0233388321998084,0.0235488594069673,0.0238163382201032,0.0235036569013052,0.0234550896607987
21.5230460921844,0.0234200391172988,0.023395811005227,0.0235997382778148,0.0238720738634662,0.0235425485394082,0.0235126837301108
21.6432865731463,0.0234546920708393,0.0234516461113646,0.0236493952369734,0.0239262572933038,0.023580160140683,0.0235690914537878
21.7635270541082,0.0234884763936963,0.0235062533878538,0.0236976666559687,0.0239790702308349,0.0236164982304536,0.0236242969825843
21.8837675350701,0.023521344182094,0.0235597075367726,0.0237447825645072,0.0240303291234896,0.0236515073625071,0.0236781804653755
22.0040080160321,0.0235533216665304,0.0236119582414199,0.0237905806328596,0.0240800589352913,0.0236854321056446,0.0237308131280978
22.124248496994,0.0235843593518623,0.0236629834367875,0.0238351548746325,0.0241282627998597,0.0237180756260616,0.0237821761691311
22.2444889779559,0.0236145023346521,0.0237127173308626,0.0238783333205711,0.0241750344718203,0.0237495866241811,0.0238321719232729
22.3647294589178,0.0236437619555196,0.0237611381280055,0.0239204872755049,0.0242202717094477,0.0237799772921906,0.0238807475542927
22.4849699398798,0.0236722124950136,0.0238083136927361,0.0239611747709109,0.0242641091931714,0.0238090772298063,0.0239279973424807
22.6052104208417,0.0236997731873511,0.0238541266978087,0.0240007106082337,0.0243065117695535,0.0238369872241039,0.0239737775271372
22.7254509018036,0.023726411343337,0.0238986535070626,0.0240390601611957,0.0243472620358402,0.0238638190918848,0.0240182204327839
